temperature,rainfall,humidity,pressure,today_raining,tomorrow_raining
17.7,4.17,51.9,986.6,0,0
33.1,3.2,35.5,1019.3,0,0
27.2,0.4,42.1,1001.0,0,1
29.4,1.67,94.7,984.4,0,0
27.7,0.06,67.7,1010.0,0,1
28.1,0.74,62.2,991.1,0,0
14.4,3.28,55.0,1010.6,1,1
33.4,1.22,65.8,1013.5,1,0
34.4,0.32,65.6,1029.8,0,0
23.2,1.15,65.8,990.4,1,1
24.7,0.44,62.3,1026.6,0,0
12.8,1.0,77.4,1014.5,0,1
29.1,1.34,60.5,1028.4,1,1
29.6,0.86,40.4,1006.5,0,0
24.5,5.53,47.8,993.0,1,1
34.0,1.65,20.4,994.7,0,1
22.3,3.7,100.0,993.6,1,1
29.5,2.86,77.3,1020.2,0,0
16.8,2.16,43.4,1035.2,0,0
24.8,1.37,54.4,1004.5,0,1
23.6,0.0,47.3,1022.4,0,0
26.8,1.9,90.9,990.1,1,1
22.0,0.88,31.6,1015.7,0,0
23.9,0.25,62.3,1023.0,0,1
31.6,1.18,57.8,991.3,0,0
21.5,2.66,76.5,1009.9,1,1
12.1,6.52,57.9,1023.7,1,1
39.0,0.94,24.8,969.0,0,0
36.1,1.56,55.0,1033.0,1,0
14.7,3.81,40.6,1018.3,0,0
30.5,0.81,61.6,1023.8,0,0
21.0,0.31,88.7,1006.8,0,1
27.1,0.66,25.2,987.2,0,1
27.4,4.59,44.0,1021.0,0,1
23.1,0.35,48.9,1011.8,0,1
18.7,0.8,52.4,1013.5,0,0
19.5,1.25,74.8,1029.3,1,1
17.7,3.76,56.5,1024.4,1,0
18.3,5.55,68.3,1041.8,0,0
24.5,1.11,47.5,1015.3,0,0
19.3,5.38,64.6,1002.6,1,1
30.5,0.35,75.6,1010.2,0,1
36.9,0.34,45.4,1019.2,1,0
20.4,5.96,75.6,1028.2,1,1
26.9,1.43,61.0,991.0,0,1
29.0,0.41,80.9,1013.1,0,1
28.8,1.34,56.0,1037.1,1,0
25.6,3.06,67.6,1009.4,0,1
30.9,3.51,59.2,1027.0,1,1
28.9,3.99,58.1,1020.4,1,1
15.1,1.69,65.2,1027.3,0,1
32.0,4.03,70.7,1000.9,1,1
32.1,1.43,35.0,1000.9,0,1
18.9,1.87,88.7,1013.3,0,0
25.3,2.84,22.8,990.0,0,0
30.5,1.11,46.3,1009.0,0,0
23.3,0.15,58.1,1016.8,1,1
33.6,0.86,68.2,1039.8,0,1
43.9,1.96,91.5,1019.0,0,1
18.7,0.43,22.8,1022.4,0,0
14.0,0.32,49.8,1030.5,0,0
27.4,0.69,17.5,998.5,0,1
30.8,0.07,60.6,1010.5,1,1
23.2,2.72,65.4,1049.4,1,0
36.6,0.6,91.8,1011.8,1,1
14.3,0.27,62.4,1029.7,0,1
30.5,2.4,80.9,1027.5,0,1
20.2,3.7,71.7,990.8,1,1
38.8,0.04,51.3,1017.7,0,0
40.9,0.53,31.8,1015.2,1,0
18.9,5.81,65.5,1017.9,0,0
20.6,0.97,30.2,1001.7,0,0
31.9,5.58,85.9,996.2,0,1
21.9,0.64,56.8,1005.9,0,0
24.6,0.49,83.9,1011.5,0,0
25.2,0.48,50.4,1030.8,0,1
9.6,0.18,65.4,1040.3,0,0
24.9,4.54,64.2,1033.9,0,1
19.5,7.81,59.1,1025.9,0,0
21.1,6.18,51.3,997.9,1,1
36.5,3.82,67.8,1006.9,0,1
14.9,3.75,41.5,1016.1,0,0
31.5,2.16,35.8,1003.5,0,1
22.8,3.5,84.9,1021.7,0,1
22.8,0.47,74.5,1023.8,1,1
31.3,0.98,61.3,1021.0,0,0
27.7,2.05,93.3,1028.4,1,0
29.6,4.16,54.6,999.4,0,0
32.7,2.16,86.5,1027.0,1,1
22.3,3.65,63.5,1002.6,0,0
20.1,1.28,39.5,998.9,0,0
16.3,2.53,97.0,1021.0,1,1
18.4,7.82,79.8,1031.2,0,1
48.6,0.33,57.6,1020.3,0,0
35.0,5.23,74.5,1013.3,1,1
14.2,1.48,51.9,1017.7,1,1
14.4,2.06,76.6,1015.0,0,1
28.9,4.21,12.2,996.1,1,0
29.4,1.05,39.6,994.4,0,0
29.4,1.08,79.6,1011.8,0,1
23.0,1.5,55.0,1014.2,0,1
24.0,0.04,64.2,1013.2,0,0
27.6,1.37,33.1,1023.1,0,1
25.7,0.69,97.0,1009.8,1,1
7.2,5.26,83.8,1021.4,1,0
23.2,0.18,56.0,1010.8,0,0
18.2,1.23,51.9,1040.4,0,0
26.4,5.89,80.6,1014.2,0,1
48.9,4.63,99.6,1048.1,0,0
27.9,2.42,79.1,1018.3,0,0
22.5,1.78,100.0,1009.8,0,1
32.4,0.66,41.6,999.5,0,1
28.9,0.91,43.6,991.4,0,1
28.4,0.19,36.2,998.1,1,1
29.9,3.08,68.8,999.8,0,0
41.5,0.78,63.5,1018.9,0,0
16.0,2.2,57.0,1005.1,0,0
28.8,0.89,76.2,1015.8,0,1
17.6,1.25,84.6,1032.2,0,1
29.4,1.62,29.5,1011.7,1,1
17.7,3.24,48.1,1044.2,1,0
21.7,0.47,76.4,995.4,0,1
22.6,1.02,50.6,1010.7,0,0
32.8,0.28,44.0,1004.9,0,0
32.3,0.16,80.4,1027.0,1,1
15.0,1.86,34.2,979.4,1,1
25.4,0.42,54.0,991.4,0,1
19.3,0.12,66.6,1011.4,1,1
14.9,4.55,48.5,1036.3,0,1
23.3,1.53,75.7,1016.4,0,0
22.5,0.29,48.6,992.7,0,1
44.4,0.11,88.2,995.0,1,1
28.5,0.26,57.5,1038.1,0,0
14.0,1.27,73.4,1003.7,1,1
20.5,2.21,74.9,998.9,1,0
33.2,2.05,47.4,1035.2,1,0
41.7,0.31,18.9,1028.2,0,0
12.3,2.01,67.2,1032.1,0,0
10.0,1.04,61.4,998.7,0,0
40.0,1.25,71.1,990.1,0,1
28.1,3.23,55.5,1015.0,0,0
18.1,0.81,51.4,1018.0,1,1
29.3,0.32,100.0,1018.5,1,1
3.9,4.13,30.6,1035.2,0,0
25.0,0.48,74.7,987.0,1,1
27.6,0.7,48.5,1025.9,0,1
32.4,2.45,53.3,996.6,0,1
16.9,2.3,53.7,1025.8,0,1
25.7,3.22,43.9,1005.9,1,1
17.6,0.41,71.4,1000.8,0,0
27.0,0.87,87.8,1003.9,1,0
17.8,0.27,69.4,991.3,0,0
21.7,1.56,62.1,1013.6,1,1
17.0,0.69,40.3,1001.4,0,0
30.2,2.34,70.3,1024.8,0,0
31.9,0.0,100.0,1022.6,1,1
23.1,0.12,52.4,1038.3,0,1
25.3,1.13,52.5,1018.5,0,1
13.4,6.35,48.8,1020.8,1,1
22.6,4.43,50.2,1034.0,0,0
24.6,10.24,5.1,1003.6,0,0
46.0,1.08,68.1,990.7,0,0
16.1,0.1,43.1,1016.0,1,1
36.7,0.73,27.8,991.7,1,1
33.0,2.25,75.1,1049.8,0,0
27.2,0.29,38.4,1034.8,0,0
39.1,0.71,53.2,1045.5,0,0
28.0,0.12,89.3,1013.9,1,1
28.1,1.29,31.8,1021.3,1,0
24.6,0.47,29.3,1006.1,0,0
34.8,0.19,65.4,1026.2,0,0
33.8,1.06,83.0,994.8,0,0
20.0,0.87,28.5,974.9,1,0
14.4,1.54,68.2,1001.1,1,1
23.4,2.76,71.6,991.2,1,1
18.6,0.24,18.8,1035.2,0,0
24.5,3.13,76.0,1040.2,1,1
34.9,0.05,77.5,992.0,1,0
21.3,1.17,53.8,1032.4,1,0
24.7,1.77,85.0,1027.3,1,1
25.5,6.29,82.7,989.5,1,1
31.8,1.71,62.1,1007.1,0,0
7.0,0.35,51.0,1004.3,1,0
20.1,1.46,40.5,1024.2,0,1
26.7,1.01,59.2,994.6,0,1
34.6,1.31,71.4,1011.5,0,0
21.1,0.44,53.5,1002.7,0,0
10.0,1.39,16.0,1020.1,0,0
30.0,0.33,85.4,1009.7,1,0
19.9,2.73,63.8,1005.0,1,0
15.5,1.8,52.4,1009.8,0,0
20.0,0.16,77.1,1043.5,1,1
23.5,4.41,90.5,1006.7,1,1
20.2,1.92,4.0,997.4,0,0
7.4,0.76,68.7,1021.8,0,0
32.2,0.09,31.5,1010.8,0,0
35.2,2.0,70.0,991.8,0,0
30.2,0.94,62.6,1046.5,1,0
15.9,4.76,72.7,1007.7,0,0
23.4,0.07,50.0,1007.3,0,0
24.9,0.08,22.5,1015.4,1,1
29.8,5.96,51.0,1039.0,0,0
30.3,6.7,68.1,987.8,0,0
19.1,0.06,80.3,1017.1,0,0
25.7,2.52,36.6,1044.3,1,0
28.7,0.5,80.5,1014.9,1,1
36.6,2.42,47.0,994.5,1,1
30.6,4.06,67.2,1003.7,1,0
31.3,0.21,49.8,1016.1,0,0
25.7,0.55,63.6,1033.0,0,1
36.3,0.05,77.8,1007.9,1,1
28.3,0.09,35.5,1025.4,0,0
18.1,0.06,46.4,991.5,0,1
36.2,3.23,63.7,991.3,0,1
30.6,0.71,100.0,1005.8,0,1
21.5,1.36,42.7,1034.6,0,0
21.2,3.1,100.0,1014.0,1,1
27.4,1.37,100.0,1017.3,0,0
28.7,1.12,58.1,1017.2,1,1
26.6,0.02,54.0,1029.6,0,0
27.5,1.68,46.2,1003.8,0,0
38.6,0.27,58.6,1023.3,1,0
33.6,2.89,31.9,1000.5,1,0
26.5,0.6,58.5,1042.7,0,0
32.5,2.24,89.9,1001.0,1,1
16.7,2.08,47.8,999.8,0,0
28.2,1.92,55.2,1021.2,1,1
39.5,0.62,26.0,1014.2,0,0
23.3,0.62,67.5,1017.9,0,1
18.2,3.98,65.3,1016.4,1,0
19.8,0.03,61.3,996.6,0,0
16.3,0.4,55.7,1037.2,0,0
18.7,1.88,54.1,1026.4,0,0
22.0,3.4,70.0,1033.4,0,0
13.8,0.89,59.4,1005.1,0,1
25.1,2.12,66.3,1019.2,0,1
32.2,1.63,64.3,1016.0,1,1
17.7,0.13,82.5,1029.9,0,1
37.2,1.94,73.5,1030.4,1,0
29.1,3.36,63.9,1015.9,0,0
33.2,9.77,90.4,990.2,1,1
19.7,0.06,68.4,1039.7,0,1
31.8,2.16,86.1,1021.3,0,0
16.3,1.07,72.1,1003.9,0,1
32.1,0.02,23.2,1019.1,0,0
26.4,1.91,86.1,990.3,0,1
29.4,0.26,62.7,1028.8,0,0
15.6,0.95,59.0,990.9,0,0
17.8,0.61,65.6,1009.7,1,1
29.8,0.9,53.1,1016.7,0,1
17.4,1.36,64.5,1028.6,1,0
28.7,0.89,48.2,1014.6,1,1
14.1,1.61,85.5,1022.5,1,1
31.8,0.55,57.7,1012.6,0,0
15.1,2.02,52.3,1012.5,0,0
29.4,3.85,41.5,1014.3,0,0
30.0,0.51,65.4,1010.2,0,0
19.4,1.42,63.7,987.7,1,1
29.7,2.09,67.8,1001.5,1,1
27.1,1.66,39.5,1016.7,0,0
20.7,0.91,28.0,1009.3,1,1
16.9,2.06,72.5,1010.7,0,0
9.3,0.06,89.7,1008.1,0,1
27.8,0.92,39.5,1000.0,0,1
12.5,1.52,91.8,1005.6,1,1
25.8,0.04,65.7,1008.4,0,1
22.9,1.42,59.9,1013.1,0,0
30.4,2.12,52.0,1018.9,1,1
22.6,2.85,32.3,1010.3,1,1
22.4,0.24,79.8,997.6,0,1
30.9,9.33,44.5,992.0,0,1
27.7,1.86,44.4,1052.0,1,1
27.5,0.9,79.8,996.1,0,0
28.8,0.57,22.3,1005.2,0,0
12.7,1.7,29.5,1020.8,1,1
31.1,4.27,59.6,1018.4,0,1
29.9,1.47,65.9,1020.8,1,0
16.9,2.17,69.7,1006.4,0,1
23.0,0.89,54.0,1016.6,0,0
24.7,0.98,100.0,1013.9,1,1
23.9,0.67,55.4,1008.3,1,1
27.7,2.45,55.4,1016.7,0,0
36.5,0.89,44.1,1028.8,0,0
33.7,0.42,62.5,1012.7,0,0
14.5,0.92,72.3,1012.8,0,0
30.0,3.85,84.1,1029.0,1,1
35.6,2.68,30.2,1027.4,0,0
28.1,0.81,55.1,1036.8,0,0
33.7,4.75,68.9,986.7,1,1
41.1,0.16,71.7,1026.6,0,0
33.2,0.1,60.1,1022.0,0,0
27.0,0.27,70.8,999.7,0,0
33.4,0.25,43.8,1016.8,0,0
26.2,0.18,91.2,1028.8,1,1
25.2,2.17,79.9,1000.6,1,1
22.2,1.84,33.1,1019.6,0,0
37.5,2.09,38.5,1026.1,0,0
18.5,2.33,39.1,996.9,0,1
37.3,2.83,73.6,1010.9,1,1
29.0,0.46,34.3,1017.5,0,0
13.8,1.95,53.4,1001.1,1,0
27.9,1.74,69.1,999.8,1,0
8.2,5.75,58.7,1011.0,1,0
30.0,0.53,65.2,1025.0,0,0
32.1,0.12,38.7,1022.7,0,0
20.3,2.12,71.9,1000.1,0,1
26.0,2.7,47.7,1022.8,0,0
40.6,0.67,53.5,1000.5,0,1
21.0,1.69,64.8,988.8,0,0
16.5,0.12,62.1,1007.5,1,1
36.9,6.44,60.5,1029.8,1,1
40.7,0.23,45.0,1022.8,0,0
25.0,0.14,54.0,1013.0,1,0
33.1,0.09,60.0,1006.7,0,1
35.7,1.11,32.5,1007.2,0,0
19.1,0.2,50.7,1014.6,0,1
21.1,2.73,67.8,997.0,0,0
34.8,4.58,34.5,1007.8,0,1
38.5,0.6,83.1,1009.8,0,0
29.5,1.98,85.4,992.7,0,0
18.0,0.09,35.1,1000.4,1,1
40.9,0.98,87.2,1019.2,1,1
20.8,0.69,57.1,1013.1,1,1
22.3,0.52,68.4,1008.4,0,1
27.7,2.07,50.1,999.3,0,0
37.4,0.28,78.5,1036.7,0,0
31.8,3.94,68.1,1000.4,0,1
28.3,2.19,43.7,1016.8,0,0
28.7,2.48,36.7,1005.7,0,1
25.3,5.48,30.8,1013.5,1,1
29.5,5.71,63.8,1019.9,1,1
4.8,1.6,71.4,992.4,0,0
22.6,1.37,73.0,1012.9,0,0
26.9,0.82,57.6,1030.9,0,0
15.8,2.51,36.9,1039.4,0,0
28.1,1.55,46.4,1011.0,0,0
23.4,5.4,83.0,1013.6,1,1
39.0,0.55,50.3,1046.2,0,1
37.6,0.74,62.9,1030.0,0,0
21.3,0.76,38.5,1003.7,1,0
23.8,3.28,66.7,1003.7,0,0
24.4,0.21,50.8,1027.3,1,1
21.4,1.22,80.9,997.8,1,1
26.6,1.12,75.5,1029.3,0,0
18.9,0.15,50.1,1018.0,0,0
16.0,1.06,57.5,1020.8,0,0
30.0,1.44,49.0,1009.1,0,0
30.0,0.13,31.6,1003.6,0,0
18.6,1.43,42.9,1034.9,0,0
32.2,6.4,64.0,1009.3,1,0
19.9,7.72,66.5,1006.8,1,1
27.0,1.52,63.0,1011.8,0,0
31.6,1.45,54.0,1015.9,1,0
24.7,0.67,78.7,997.5,0,0
28.6,11.7,61.3,1004.5,1,1
20.9,0.64,74.1,1003.7,1,1
23.4,1.21,24.5,1025.7,0,0
23.4,0.01,0.0,999.7,0,0
19.0,0.86,65.7,986.7,0,1
23.6,0.15,31.5,983.5,0,1
12.6,2.72,55.8,990.9,0,1
21.1,1.65,54.0,1033.4,0,0
22.7,1.7,91.7,1013.2,1,1
23.0,0.68,68.0,1020.5,0,0
23.1,3.37,63.3,1021.0,1,0
24.5,0.01,76.7,1013.8,0,1
28.8,0.81,67.4,1011.9,0,0
32.0,2.15,50.8,1028.7,1,0
19.8,4.77,81.4,1015.2,0,1
15.4,0.53,37.8,1034.0,0,0
16.7,1.56,66.5,1022.3,0,0
21.1,1.54,29.0,1003.7,1,1
22.2,4.15,64.1,1005.5,1,1
18.8,0.1,63.9,1002.1,1,0
14.6,1.1,93.5,1031.3,0,1
21.4,0.4,28.7,1006.9,0,0
26.5,0.04,48.0,1001.0,0,0
29.8,0.32,76.5,1017.8,1,0
20.5,7.5,66.7,1011.5,1,0
21.7,0.48,63.6,1017.4,0,0
17.6,5.47,40.9,1041.3,1,1
24.7,0.46,48.2,1026.7,0,1
18.2,5.36,84.9,1013.4,0,1
29.6,2.13,59.0,991.9,0,1
10.7,0.24,67.5,1005.5,0,1
22.1,1.74,57.7,1023.7,0,0
27.4,0.77,36.3,995.4,0,1
26.5,0.97,78.7,1045.1,0,0
46.5,1.16,70.1,1013.2,0,0
27.8,1.1,100.0,1013.7,1,1
17.0,2.18,39.7,1003.0,0,0
24.2,2.93,76.5,1020.5,0,0
10.8,0.8,33.8,995.6,0,1
24.4,5.16,63.1,1045.5,1,1
18.3,5.58,79.5,1032.8,1,0
32.3,0.08,18.6,1027.8,0,0
20.6,0.03,55.9,992.1,0,0
24.1,1.11,48.7,1016.1,0,0
19.9,1.79,46.0,1031.1,1,0
38.9,0.65,67.7,1021.9,0,0
22.4,0.6,82.4,998.0,1,0
39.7,2.27,57.3,1003.2,1,0
31.5,1.84,64.1,1006.2,0,1
28.9,0.37,62.3,1003.9,0,0
27.9,4.32,60.0,1035.9,0,0
28.2,2.28,38.2,984.2,0,1
9.6,0.9,82.2,1022.8,0,0
22.8,2.3,65.9,993.6,0,0
31.8,0.24,67.9,998.6,0,0
24.6,1.26,43.9,982.9,0,1
13.8,0.37,50.8,1004.8,0,0
24.6,0.08,56.5,1035.7,0,0
38.6,0.83,29.3,1017.0,0,0
35.0,0.33,26.2,995.0,0,1
24.5,2.01,48.0,1028.3,0,0
32.6,2.24,70.5,1031.5,1,1
22.1,0.32,46.9,1014.6,1,0
11.4,0.05,39.6,1043.5,0,0
17.6,3.15,43.7,1025.3,0,0
37.5,0.0,50.9,1023.2,1,0
22.8,0.84,52.9,1000.9,0,0
23.1,1.36,100.0,1022.4,1,1
22.6,3.41,81.1,1016.3,0,0
40.2,3.65,80.5,1020.8,1,0
38.0,2.58,83.4,1002.7,0,1
42.8,0.57,40.0,1014.9,1,0
23.7,2.55,35.6,1000.7,0,0
27.4,0.57,37.9,980.8,1,1
12.9,0.48,86.7,1028.0,0,1
36.8,1.58,49.1,990.5,0,1
15.7,2.27,35.0,1014.6,0,0
26.7,0.11,51.4,1018.0,1,1
16.2,0.12,55.2,1017.9,0,0
20.3,3.07,65.4,1008.8,1,1
18.3,3.93,65.0,1017.1,0,0
20.1,1.85,43.4,1020.1,0,0
20.7,1.12,73.7,1024.0,0,1
20.6,3.73,47.2,1039.0,0,0
31.7,2.61,56.9,1016.5,1,1
16.2,1.73,73.7,1014.0,1,0
26.8,0.77,47.2,999.4,0,0
34.7,0.44,48.6,1019.5,0,0
20.9,1.08,71.8,1023.0,0,0
19.3,0.68,42.8,1010.1,0,0
23.2,0.83,52.3,1021.2,0,0
34.4,1.45,71.1,1008.6,1,1
26.6,0.37,100.0,1023.1,0,0
20.8,3.28,72.1,1026.7,0,1
28.9,0.31,69.5,1026.5,0,0
16.2,1.31,70.6,1014.8,0,0
30.5,2.74,38.5,997.4,0,0
28.3,1.33,62.3,1003.8,0,1
22.5,0.9,59.4,1021.9,0,1
18.3,1.29,66.4,1049.7,0,0
17.9,3.78,62.3,1007.9,0,0
29.3,9.3,67.6,1019.8,1,0
34.8,1.99,53.8,1004.7,1,1
19.9,3.15,61.2,998.4,0,0
28.7,0.03,35.4,1002.9,0,0
8.3,4.25,53.6,981.8,0,1
20.3,6.16,87.8,1033.3,1,0
24.8,1.71,66.4,979.5,1,1
17.7,2.8,59.6,1009.0,0,0
17.5,1.44,97.9,995.3,0,0
19.7,0.67,32.8,999.7,0,0
27.3,3.82,37.8,1033.6,0,0
23.5,1.82,94.3,1016.0,1,1
7.1,1.73,60.9,998.5,1,1
8.0,2.15,55.1,1004.2,0,1
20.1,3.88,36.0,1001.5,1,1
28.7,2.63,69.0,1012.3,0,0
3.0,0.47,70.9,1015.6,0,0
21.0,1.26,38.1,1041.4,0,0
20.8,7.85,57.2,984.3,1,1
36.1,1.62,53.3,1012.5,0,0
21.9,5.57,65.1,1008.3,0,0
28.1,3.36,37.6,1027.2,0,0
26.1,2.19,85.0,1018.3,1,0
8.0,0.86,78.3,1021.9,0,0
31.1,0.73,52.7,1018.2,0,0
26.7,2.06,55.7,999.0,0,0
29.1,1.13,57.3,1031.2,0,0
56.4,3.21,44.4,1025.0,1,0
8.3,2.86,51.1,1026.7,0,1
38.8,0.75,54.6,1032.0,1,0
22.7,2.43,92.3,1019.3,1,1
27.3,1.36,78.9,1035.2,0,1
24.6,0.78,78.7,1018.7,0,0
21.6,1.07,67.4,1009.7,1,1
20.4,4.51,37.7,1012.9,1,0
27.6,0.89,59.2,1012.6,0,0
12.9,0.68,79.4,1005.2,0,1
31.0,0.87,34.8,1037.5,0,0
21.7,0.48,72.7,1017.4,1,1
16.0,1.57,100.0,1014.4,0,1
21.4,0.32,81.2,1018.8,0,0
35.1,3.4,88.3,1057.7,1,1
20.7,0.51,64.4,996.0,1,1
27.9,1.82,79.4,1000.3,0,0
19.2,0.27,45.6,992.3,0,0
31.1,7.68,75.9,1009.5,1,1
30.5,1.21,73.1,1016.7,0,0
39.8,3.45,65.8,1006.0,0,1
23.6,2.93,86.3,1004.9,0,0
30.3,2.5,49.2,1015.1,0,0
25.8,3.51,56.3,1005.5,0,1
35.4,0.21,61.9,1017.7,1,1
19.2,2.27,39.4,1029.7,0,0
31.0,0.62,64.5,1023.2,0,0
23.4,3.08,25.6,1026.2,0,0
24.5,6.29,80.9,1029.3,1,0
25.7,4.64,60.9,1017.2,1,1
27.0,0.24,49.6,1010.6,0,1
24.1,0.92,43.3,1001.4,0,0
26.7,0.91,55.3,1007.1,1,1
37.6,0.26,73.8,1005.1,1,0
32.9,0.21,71.0,1024.0,1,0
32.0,0.97,45.9,1018.2,0,1
21.4,9.67,43.1,1023.5,1,1
17.9,1.68,73.1,995.6,1,1
32.6,1.94,45.6,1034.5,1,1
32.0,1.27,61.2,1006.6,0,1
36.8,2.17,62.5,996.5,0,0
20.2,6.28,66.2,1006.4,1,1
23.2,1.78,77.2,1050.3,0,1
11.9,0.13,34.7,1007.2,0,0
21.9,1.36,21.8,1008.1,1,1
33.0,9.85,48.7,1010.1,1,0
21.3,0.98,96.0,1010.8,1,1
30.1,1.8,100.0,1001.3,0,1
23.5,0.23,96.6,1015.1,0,0
27.6,0.3,56.1,1029.1,1,0
15.8,4.15,24.4,1017.7,0,0
25.7,0.71,13.1,996.3,1,1
1.1,0.73,47.7,1007.8,0,0
23.5,0.98,56.0,1004.7,1,1
12.0,6.79,86.0,1013.8,1,1
34.6,0.18,77.4,1033.0,0,0
31.2,3.42,64.5,1010.8,0,1
28.7,0.84,42.2,1011.7,0,0
37.2,3.79,40.8,1039.7,0,0
17.4,9.6,65.1,1026.1,0,0
39.0,0.86,73.9,1021.6,0,0
32.5,0.28,67.8,1042.4,1,1
23.1,0.31,39.3,1020.3,0,1
34.1,2.84,73.0,983.2,0,0
16.1,0.31,68.5,1025.5,0,1
18.4,0.6,38.6,989.1,1,0
20.1,0.46,44.3,1019.8,0,0
20.8,0.88,73.8,987.3,0,0
16.5,0.15,55.3,1006.0,0,0
34.8,3.89,91.8,1007.5,0,1
22.9,3.93,70.0,1001.4,0,0
27.8,1.07,50.3,1007.8,1,1
20.4,1.89,59.8,1028.5,0,0
10.4,2.05,61.3,1002.3,0,0
27.2,2.77,45.4,1021.2,1,1
9.7,1.47,41.7,998.5,0,0
24.5,1.43,74.0,1010.2,0,0
14.1,2.0,76.9,1017.9,1,0
40.9,2.43,72.1,998.1,0,0
32.3,0.85,90.3,993.3,1,1
25.8,0.8,49.2,1020.4,0,0
35.1,0.63,93.5,1029.8,1,1
18.2,1.59,42.0,1011.8,1,0
29.3,0.89,39.7,1006.1,0,0
26.6,1.55,24.8,1015.3,0,0
27.1,1.04,51.1,1013.8,0,0
35.2,3.62,49.9,1016.6,1,1
30.9,0.15,70.5,975.1,0,1
27.3,1.7,64.9,997.0,1,1
11.8,1.71,36.1,1000.3,0,1
17.3,0.97,52.1,1015.3,0,0
24.0,1.09,52.6,1015.8,0,1
25.7,3.22,24.5,1022.5,0,0
16.0,0.66,40.4,1016.9,1,0
44.3,4.1,44.6,993.5,1,0
37.1,4.53,88.7,1034.7,1,0
29.8,2.1,63.8,1032.1,1,0
25.6,2.96,73.2,994.1,0,0
23.3,1.9,30.0,1018.0,0,0
17.4,1.49,83.9,1004.1,1,1
25.6,6.8,86.0,1015.1,1,1
27.1,0.66,20.0,1028.8,1,1
15.1,0.33,45.9,1045.0,0,0
27.7,0.68,69.9,1024.3,1,0
23.8,1.91,72.9,1017.4,1,1
9.7,0.41,46.4,1007.9,1,1
18.1,4.79,53.9,1015.7,0,0
21.7,1.06,48.1,1033.4,1,0
40.1,3.79,62.2,1012.3,1,1
29.5,0.57,83.9,999.7,0,0
14.3,0.75,44.6,988.7,0,0
28.9,0.12,80.0,1020.7,0,0
12.6,0.6,44.4,1016.7,0,0
33.7,1.35,43.0,1003.3,0,0
21.2,5.84,76.4,1028.4,1,1
24.3,0.98,78.4,1006.7,0,0
35.6,2.04,77.0,1011.0,1,0
14.7,1.12,33.7,1012.8,0,0
13.8,0.1,50.7,1007.7,1,0
20.3,1.4,76.5,1016.5,0,0
33.3,0.14,60.8,1030.3,0,0
12.8,4.3,38.5,995.9,0,0
2.3,2.8,69.2,1020.3,0,0
21.4,0.95,45.7,1015.6,0,0
29.4,2.04,95.9,1015.3,1,1
34.6,0.24,90.9,1026.1,0,0
21.3,2.43,72.1,1013.7,1,1
21.7,3.46,87.2,1020.2,0,1
34.2,3.45,61.3,1023.7,1,0
10.0,0.67,75.3,1005.4,0,0
21.9,0.61,89.6,1017.5,0,0
26.5,1.47,64.9,1009.2,0,0
28.6,6.87,54.9,1011.0,0,0
20.9,5.06,25.9,1008.2,1,0
25.3,0.89,58.3,1020.1,0,0
5.1,3.03,76.5,1014.2,1,1
19.7,5.08,78.9,1018.9,1,1
28.6,0.6,70.1,1012.7,0,0
17.1,3.55,49.2,988.9,1,0
25.5,0.62,20.5,1013.5,0,0
28.6,0.84,50.1,1014.0,0,1
22.3,0.44,53.9,1016.6,0,1
26.4,1.41,53.7,1004.1,1,0
17.3,3.71,72.4,995.1,1,1
23.3,1.5,99.7,1022.4,0,0
29.9,0.26,62.5,1008.9,0,0
26.3,0.58,55.7,1015.6,0,1
20.3,1.66,54.8,1008.8,1,1
26.8,1.75,62.5,1012.9,0,0
30.7,1.72,43.4,1006.3,0,1
8.6,0.16,62.4,998.5,0,1
34.3,2.8,69.0,1020.1,1,1
22.3,4.8,64.2,1004.0,0,1
28.4,1.43,69.2,1015.5,0,0
34.6,2.54,68.7,1019.2,1,1
14.0,4.91,24.6,1004.2,0,1
19.3,2.06,72.7,994.9,0,1
22.7,2.24,46.6,1049.4,1,1
18.7,2.56,38.1,1005.1,0,0
38.9,0.6,37.9,1022.4,0,0
18.1,1.75,68.7,1042.1,0,0
20.6,3.69,55.5,1024.8,0,0
26.6,0.7,26.4,1008.5,1,1
15.4,4.55,69.6,1012.0,1,0
21.8,1.94,31.2,1000.5,0,1
27.5,1.1,62.8,1026.2,0,0
22.3,1.95,64.8,1021.5,0,0
24.3,1.03,77.7,1005.3,1,1
20.8,3.64,95.6,997.4,1,1
12.9,1.32,32.7,993.2,0,0
27.6,4.63,59.0,1027.8,1,1
39.0,1.43,54.5,1014.8,0,0
25.1,2.16,68.7,1016.2,0,0
26.8,12.19,64.3,1000.7,1,1
30.5,0.32,52.9,991.0,0,1
14.8,2.67,51.2,1027.4,1,0
38.6,0.3,37.7,1013.6,0,0
26.6,3.65,79.8,1026.6,1,1
38.1,1.81,69.2,1007.2,0,0
19.1,5.57,78.4,1009.4,1,1
39.5,4.02,53.8,1023.7,0,0
31.2,0.16,46.9,1024.0,1,0
29.4,0.3,38.4,1025.0,1,1
26.9,1.84,67.2,1008.6,1,1
23.0,1.46,39.2,1022.2,0,0
34.6,0.37,97.0,1029.6,0,0
26.1,0.28,33.8,1011.4,0,0
9.3,1.66,65.5,1005.3,1,1
